Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,tconst,has_omdb_data,Season,Episode,seriesID,totalSeasons
The Little Prince,2015,PG,05 Aug 2016,108 min,"Animation, Adventure, Comedy",Mark Osborne,"Irena Brignull, Bob Persichetti, Antoine de Saint-Exupéry","Jeff Bridges, Mackenzie Foy, Rachel McAdams","A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.",English,"France, China, Canada, United States",7 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BNjg0OTM5OTQyNV5BMl5BanBnXkFtZTgwNDg5NDQ0NTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.6,"70,308",tt1754656,movie,N/A,"$1,339,152",N/A,N/A,True,tt1754656,True,,,,
Word Party,2016–,TV-Y,08 Jul 2016,11 min,"Animation, Family",N/A,Alex Rockwell,"Victor Yerrid, Dorien Davies, Misty Rosas",Four adorable animal babies need your help to learn lots of skills - especially how to talk.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZmZlYTg4MmEtZTNiYS00OTFhLTkwZjItNzQwZGU2YzdhMGM5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,397,tt5235950,series,,,,,True,tt5235950,True,,,,5
Cool Runnings,1993,PG,01 Oct 1993,98 min,"Adventure, Comedy, Family",Jon Turteltaub,"Lynn Siefert, Michael Ritchie, Tommy Swerdlow","John Candy, Leon, Doug E. Doug","When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.","English, German, Russian",United States,2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZjBmZDM0OTQtMjJiMi00NTEwLWEzNTktMTY5NWFmMDcwZmNjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.0,"122,391",tt0106611,movie,N/A,"$68,856,263",N/A,N/A,True,tt0106611,True,,,,
Homeward Bound: The Incredible Journey,1993,G,12 Feb 1993,84 min,"Adventure, Comedy, Drama",Duwayne Dunham,"Sheila Burnford, Caroline Thompson, Linda Woolverton","Michael J. Fox, Sally Field, Don Ameche","A fun-loving American bulldog pup, a hilarious Himalayan cat, and a wise old golden retriever embark on a long trek through the rugged wilderness of the Sierra Nevada mountains in a quest to reach home and their beloved owners.",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BOWQzYzgyNGEtMjFhMC00MjhlLTk2OGYtMzY4M2MyYWE5ZGI1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}]",N/A,7.0,"54,161",tt0107131,movie,N/A,"$41,833,324",N/A,N/A,True,tt0107131,True,,,,
Anastasia,1997,G,21 Nov 1997,94 min,"Animation, Adventure, Drama","Don Bluth, Gary Goldman","Susan Gauthier, Bruce Graham, Bob Tzudiker","Meg Ryan, John Cusack, Christopher Lloyd","The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.","English, Russian, French",United States,Nominated for 2 Oscars. 10 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BMGY2YjdjNTItMGIzOC00MDNhLTkxNDMtNzgxN2U4YzA3YzRlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.2,"146,017",tt0118617,movie,N/A,"$58,406,347",N/A,N/A,True,tt0118617,True,,,,
Curious George,2006,G,10 Feb 2006,87 min,"Animation, Adventure, Comedy",Matthew O'Callaghan,"Ken Kaufman, Mike Werb, Margret Rey","Will Ferrell, Drew Barrymore, Eugene Levy","The Man in the Yellow Hat is an oddball museum employee who looks after his pet monkey, an inquisitive and wonderful creature whose enthusiasm often gets the best of him.",English,"United States, Germany, Taiwan, France, Philippines, South Korea, Canada, United Kingdom",1 nomination total,https://m.media-amazon.com/images/M/MV5BODIxNzYxNDEzNl5BMl5BanBnXkFtZTgwMjA1NTM2MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.5,"19,044",tt0381971,movie,N/A,"$58,360,760",N/A,N/A,True,tt0381971,True,,,,
Secret of the Wings,2012,G,16 Aug 2012,75 min,"Animation, Family, Fantasy","Peggy Holmes, Bobs Gannaway","Bobs Gannaway, Peggy Holmes, Ryan Rowe","Mae Whitman, Lucy Hale, Timothy Dalton",Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,English,"United States, India",1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BODk1MGYyODQtNzQyMS00MjQ1LTk5MjgtNDNiZjk5MDdjNGYxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}]",N/A,7.0,"15,741",tt1217213,movie,N/A,N/A,N/A,N/A,True,tt1217213,True,,,,
Walt Disney Animation Studios Short Films Collection,2015,G,18 Aug 2015,89 min,"Animation, Adventure, Comedy, Family","Roger Allers, Mark Henn, Lauren MacMullan","Roger Allers (story adaptation by), Ed Gombert (story development), Kevin Harkey (story development), Nancy Kruse (story), Lauren MacMullan (story), Burny Mattinson (story/additional story), Marc Smith (story by)","Paul Briggs, Alan Dale, Bill Farmer, Jack Goldenberg","A series of superb animated short films, created by the brilliant minds at Disney Animated Studios, and narrated by the executive staff.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTdkYjkyMzgtMjQyOC00ZmNiLTg1OTAtNzJhY2MyNjlmM2M5XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,726,tt6181728,movie,N/A,N/A,N/A,N/A,True,tt6181728,True,,,,
The BFG,2016,N/A,02 Dec 2016,N/A,"Animation, Talk-Show",N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjc5NjU1MTYtN2U2Mi00MmZlLTk0YWUtYWU0YmM5MmZkMWZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt14009360,episode,,,,,True,tt14009360,True,N/A,N/A,N/A,
Babe: Pig in the City,1998,PG,25 Nov 1998,97 min,"Adventure, Comedy, Drama",George Miller,"George Miller, Judy Morris, Mark Lamprell","Magda Szubanski, Elizabeth Daily, Mickey Rooney","Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm.",English,"Australia, United States",Nominated for 1 Oscar. 1 win & 17 nominations total,https://m.media-amazon.com/images/M/MV5BOWY0NzY1NTgtODRhMC00MWM5LTk1OGMtNGNlNTBhY2RhOTg3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,5.9,"37,237",tt0120595,movie,N/A,"$18,319,860",N/A,N/A,True,tt0120595,True,,,,
The Prince of Egypt,1998,PG,18 Dec 1998,99 min,"Animation, Adventure, Drama","Brenda Chapman, Steve Hickner, Simon Wells","Philip LaZebnik, Nicholas Meyer","Val Kilmer, Ralph Fiennes, Michelle Pfeiffer",Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.,"English, Hebrew","United States, Canada",Won 1 Oscar. 12 wins & 27 nominations total,https://m.media-amazon.com/images/M/MV5BMjc4NzU5MDUtNmFkNi00NzI5LWE3NjQtNjJlZDRlNjdhZWYwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.2,"158,262",tt0120794,movie,N/A,"$101,413,188",N/A,N/A,True,tt0120794,True,,,,
Paulie,1998,PG,17 Apr 1998,91 min,"Adventure, Comedy, Drama",John Roberts,Laurie Craig,"Gena Rowlands, Tony Shalhoub, Cheech Marin",A talking parrot named Paulie recounts his travels to look for his original owner to a Russian janitor who helps him to the end of his journey.,"English, Spanish",United States,Won 1 BAFTA Award2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZDBiYmJjNjctZDRmOS00YTk4LTljZTQtNjY5MTBiNThiYjVjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}]",N/A,6.5,"17,125",tt0125454,movie,N/A,"$26,875,268",N/A,N/A,True,tt0125454,True,,,,
The Road to El Dorado,2000,PG,31 Mar 2000,89 min,"Animation, Adventure, Comedy","Bibo Bergeron, Don Paul, Jeffrey Katzenberg","Ted Elliott, Terry Rossio, Karey Kirkpatrick","Kevin Kline, Kenneth Branagh, Rosie Perez","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",English,"United States, Canada, France",1 win & 12 nominations total,https://m.media-amazon.com/images/M/MV5BMjIyNDBmYTEtYjM3MS00NDhkLWFhNjYtZGYxYzA2OGUyZjQ2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.9,"118,185",tt0138749,movie,N/A,"$50,863,742",N/A,N/A,True,tt0138749,True,,,,
Fantasia,1940,G,19 Sep 1941,124 min,"Animation, Family, Fantasy","James Algar, Samuel Armstrong, Ford Beebe Jr.","Joe Grant, Dick Huemer, Lee Blair","Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra","A series of eight famous pieces of classical music, conducted by Leopold Stokowski and interpreted in animation by Walt Disney's team of artists.",English,United States,9 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMmM1NGNjZWUtZTk2Zi00ZjdmLTk3Y2QtMDQyNjJjMWI1ZDFlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,7.7,"110,233",tt0032455,movie,N/A,"$76,408,097",N/A,N/A,True,tt0032455,True,,,,
An American Tail,1986,G,21 Nov 1986,80 min,"Animation, Adventure, Comedy",Don Bluth,"Judy Freudberg, Tony Geiss, David Kirschner","Dom DeLuise, Christopher Plummer, Erica Yohn","While emigrating to the United States, a young Russian mouse gets separated from his family and must locate them while trying to survive in a new country.",English,United States,Nominated for 1 Oscar. 6 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BM2Q4YTcyOTItNjE3OC00MjFkLTk0YjktNmYxNGI0OTI0OTI1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.9,"61,031",tt0090633,movie,N/A,"$47,483,002",N/A,N/A,True,tt0090633,True,,,,
Pooh's Grand Adventure: The Search for Christopher Robin,1997,G,05 Aug 1997,76 min,"Animation, Adventure, Comedy, Family, Musical",Karl Geurs,"A.A. Milne (stories), Karl Geurs (screenplay), Carter Crocker (screenplay)","Jim Cummings, John Fiedler, Ken Sansom, Andre Stojka","Winnie the Pooh and company embark on a quest to rescue Christopher Robin from certain doom in a place called ""Skull"" after misreading a note he left for them.",English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMjkxYTAyNDktNTQ3Yy00MjJjLTkzYTktNDJjYTkyMzdjY2E5XkEyXkFqcGdeQXVyOTg4MDk3MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",N/A,7.1,"5,457",tt0119918,movie,N/A,N/A,N/A,N/A,True,tt0119918,True,,,,
FernGully 2: The Magical Rescue,1998,G,17 Mar 1998,75 min,"Animation, Adventure, Family, Fantasy","Phil Robinson, David Marshall(co-director)","Richard Tulloch (screenplay), Diana Young (original stories), Chris Fink (additional story ideas), Carol Hughes (additional story ideas)","James S. Baker, Matt K. Miller, Erik Bergmann, Connie Champagne",The fairies of FernGully must venture outside the rain forest to rescue several young animals who were captured by poachers.,English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BMTgzOTE3ODg4NF5BMl5BanBnXkFtZTgwNjc3Njk1MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,"1,424",tt0129924,movie,N/A,N/A,N/A,N/A,True,tt0129924,True,,,,
Balto,1995,G,22 Dec 1995,78 min,"Animation, Adventure, Drama",Simon Wells,"Cliff Ruby, Elana Lesser, David Steven Cohen","Kevin Bacon, Bob Hoskins, Bridget Fonda","An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska.",English,United States,5 nominations total,https://m.media-amazon.com/images/M/MV5BNzY2OGY3MTYtMTlhNC00MDUyLWE2OGEtNzMzZjQxYjFiYjRiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}]",N/A,7.1,"51,603",tt0112453,movie,N/A,"$11,348,324",N/A,N/A,True,tt0112453,True,,,,
The Brave Little Toaster Goes to Mars,1998,Not Rated,18 May 1998,73 min,"Animation, Adventure, Family, Sci-Fi","Robert C. Ramirez, Patrick A. Ventura","Willard Carroll (screenplay), Thomas M. Disch (novel)","Thurl Ravenscroft, Deanna Oliver, Eric Lloyd, Timothy Stack","Thomas M. Disch's sequel, based on the book sequel, has our heroes zooming off to, of all places, Mars.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjNkMzAzNDItZWZkMi00OGUxLTljNTItNTgyNjQwYjc0YzVhXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,5.7,"1,437",tt0147926,movie,N/A,N/A,N/A,N/A,True,tt0147926,True,,,,
The Brave Little Toaster to the Rescue,1997,Not Rated,25 May 1999,74 min,"Animation, Adventure, Family, Fantasy","Robert C. Ramirez, Patrick A. Ventura","Thomas M. Disch (based on characters created by), Jerry Rees (additional characters), Joe Ranft (additional characters), Willard Carroll (story by), Willard Carroll (screenplay by)","Jessica Tuck, Chris Young, Roger Kabler, Deanna Oliver",The Brave Little Toaster and friends must rescue the animals at a veterinary hospital from being sent to a testing laboratory.,"Chinese, Mandarin, Japanese, Korean, French, English",USA,N/A,https://m.media-amazon.com/images/M/MV5BYjkwYWM4YTEtMWZiZS00YmM1LWJhODgtNGY3MjViMmVhM2Y4XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"1,380",tt0163986,movie,N/A,N/A,N/A,N/A,True,tt0163986,True,,,,
An American Tail: The Mystery of the Night Monster,1999,G,25 Jul 2000,78 min,"Animation, Adventure, Family, Mystery",Larry Latham,"David Kirschner (characters), Len Uhley (screenplay)","Thomas Dekker, Lacey Chabert, Jane Singer, Nehemiah Persoff","Fievel and other mice haunt the monster, with the result they want to track him down.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTEwMTM1MDUwMDVeQTJeQWpwZ15BbWU4MDUwNTUwMDcx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"1,069",tt0197230,movie,N/A,N/A,N/A,N/A,True,tt0197230,True,,,,
An American Tail: Fievel Goes West,1991,G,22 Nov 1991,75 min,"Animation, Adventure, Family","Phil Nibbelink, Simon Wells","David Kirschner, Charles Swenson, Flint Dille","James Stewart, John Cleese, Amy Irving","Fievel's family decides to move out to the West, unaware that they are falling into a trap perpetrated by a smooth-talking cat.",English,"United States, United Kingdom",1 nomination total,https://m.media-amazon.com/images/M/MV5BNGYyNzJhOWEtODc5OC00ZjY5LWE4MTktN2IwMDU0YTEyYTViXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}]",N/A,6.5,"29,311",tt0101329,movie,N/A,"$22,166,041",N/A,N/A,True,tt0101329,True,,,,
The Last Unicorn,1982,G,19 Nov 1982,92 min,"Animation, Adventure, Drama","Jules Bass, Arthur Rankin Jr.",Peter S. Beagle,"Jeff Bridges, Mia Farrow, Angela Lansbury",A beautiful unicorn sets out to learn if she truly is the last of her kind in this sparkling animated musical.,"English, German","United Kingdom, United States, Japan",1 nomination total,https://m.media-amazon.com/images/M/MV5BNTBlOWQyMjYtMjUyYS00MWQ0LTgyYzEtYjZmNWE0ODYwZTg2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.3,"32,143",tt0084237,movie,N/A,"$6,455,330",N/A,N/A,True,tt0084237,True,,,,
Brother Bear 2,2006,G,29 Aug 2006,74 min,"Animation, Adventure, Comedy, Family, Fantasy, Romance",Ben Gluck,"Rich Burns (screenplay), Ben Gluck (additional screenplay)","Patrick Dempsey, Mandy Moore, Jeremy Suarez, Rick Moranis","An old female friend of Kenai needs his help on a quest, much to Koda's growing consternation.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BM2U2N2M3M2EtMzQxYi00Mjk0LTlhNzItZDA5MDgxZDU2YmFjXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.2,"15,778",tt0465925,movie,N/A,N/A,N/A,N/A,True,tt0465925,True,,,,
The Fox and the Hound 2,2006,G,11 Dec 2006,69 min,"Animation, Adventure, Comedy, Family, Musical",Jim Kammerud,"Rich Burns (screenplay by), Roger S.H. Schulman (screenplay by)","Reba McEntire, Patrick Swayze, Jonah Bobo, Harrison Fahn","Tod and Copper still go together like an itch and a scratch, but when Copper gets a shot at the big time with a nutty group of hound dog howlers, their purebred friendship is put to the test.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BNzhmNTM4YmQtMTM4Yi00OTIyLWJjN2ItZGE0NmUwODZmOWFlXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.3,"4,449",tt0465997,movie,N/A,N/A,N/A,N/A,True,tt0465997,True,,,,
Jetsons: The Movie,1990,G,06 Jul 1990,82 min,"Animation, Comedy, Family","Iwao Takamoto, Joseph Barbera, William Hanna","Dennis Marks, Carl Sautter","George O'Hanlon, Penny Singleton, Mel Blanc",George Jetson is forced to uproot his family when Mr. Spacely promotes him to take charge of a new factory on a distant planet.,English,"United States, Taiwan, Philippines, China",1 nomination total,https://m.media-amazon.com/images/M/MV5BN2NlYjMzYjItODNjYS00ZTEwLThmZmUtM2UwY2NkMzc2YjMxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.6,"6,081",tt0099878,movie,N/A,"$20,305,841",N/A,N/A,True,tt0099878,True,,,,
A Monster in Paris,2011,PG,12 Oct 2011,90 min,"Animation, Adventure, Comedy",Bibo Bergeron,"Stéphane Kazandjian, Bibo Bergeron","Matthieu Chedid, Vanessa Paradis, Gad Elmaleh","A 3D-animated movie set in Paris in the year 1910 and centered on a monster who lives in a garden and his love for a beautiful, young singer.","French, English","France, Belgium",3 nominations total,https://m.media-amazon.com/images/M/MV5BYTBmMmUzZDktNWFiYy00NDIwLWIwYjktMjFiNmZlZmVjNTEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,6.7,"23,837",tt0961097,movie,N/A,N/A,N/A,N/A,True,tt0961097,True,,,,
The Gruffalo,2009,Approved,09 Dec 2010,27 min,"Animation, Family, Fantasy","Max Lang, Jakob Schuh","Julia Donaldson, Axel Scheffler, Jakob Schuh","Helena Bonham Carter, Rob Brydon, Robbie Coltrane","A cunning mouse goes for a walk in the forest, and outwits a succession of predators.",English,"United Kingdom, Germany",Nominated for 1 Oscar. 7 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZGRjYmRmYTktZjhkNS00ZmQzLWE2MzQtYmNjODVjMDc5MzEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"8,184",tt1461418,movie,N/A,N/A,N/A,N/A,True,tt1461418,True,,,,
Ernest & Celestine,2012,PG,28 Feb 2014,80 min,"Animation, Adventure, Comedy","Stéphane Aubier, Vincent Patar, Benjamin Renner","Daniel Pennac, Gabrielle Vincent","Lambert Wilson, Pauline Brunner, Anne-Marie Loop","The story of an unlikely friendship between a bear, Ernest, and a young mouse named Celestine.","French, English","France, Belgium, Luxembourg, United States",Nominated for 1 Oscar. 15 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BMjA3NzA5ODY4M15BMl5BanBnXkFtZTgwMzU5ODMwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.8,"23,596",tt1816518,movie,N/A,"$262,075",N/A,N/A,True,tt1816518,True,,,,
Jack and the Cuckoo-Clock Heart,2013,PG,05 Feb 2014,94 min,"Animation, Adventure, Drama","Stéphane Berla, Mathias Malzieu",Mathias Malzieu,"Mathias Malzieu, Olivia Ruiz, Grand Corps Malade","A 19th-century drama about a man whose heart was replaced with a clock when he was born. The situation dictates that he should avoid feeling strong emotions -- love, most of all -- but he just can't keep his feelings under wraps.","French, English","France, Belgium",3 nominations total,https://m.media-amazon.com/images/M/MV5BNDcxNjYxMTE2M15BMl5BanBnXkFtZTgwNDY5MjY1MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.9,"7,999",tt1181840,movie,N/A,N/A,N/A,N/A,True,tt1181840,True,,,,
Axel: The Biggest Little Hero,2013,PG,02 Jul 2014,80 min,"Animation, Adventure, Comedy",Leo Lee,"Leo Lee, Michael Shear, Jeffrey Hylton","Yuri Lowenthal, Colleen O'Shaughnessey, Kate Higgins",A young boy becomes an unlikely hero when he sets out on an adventure-filled quest to find the legendary Bonta oasis.,English,China,N/A,https://m.media-amazon.com/images/M/MV5BM2ZkZTM1MmMtMjlhMS00OTM3LWFmY2QtNDEyNDM0ZTUyOWVhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,155,tt3468298,movie,N/A,N/A,N/A,N/A,True,tt3468298,True,,,,
The Boxcar Children,2014,G,01 Apr 2014,86 min,"Animation, Adventure, Family","Daniel Chuba, Mark A.Z. Dippé, Kyungho Jo","Justin Merz, Zach Strauss, Gertrude Chandler Warner","Illeana Douglas, Mackenzie Foy, Zachary Gordon",Four children set out on a journey to find a new home.,English,"United States, Guatemala, South Korea",1 nomination,https://m.media-amazon.com/images/M/MV5BMTk3NDUwNjMwNF5BMl5BanBnXkFtZTgwMTcyMDMzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,641,tt3246908,movie,N/A,N/A,N/A,N/A,True,tt3246908,True,,,,
Pet Pals in Windland,2014,Not Rated,01 Feb 2015,80 min,"Animation, Adventure, Family",Sergio Manfio,"Francesco Manfio, Sergio Manfio, Rebecca De Lancastre","Gerolamo Alchieri, Nanni Baldini, Christopher R. Burns","It's everyone's favorite time of year in the magical land of Puff. However, when Pet Pals notice the evil Crow Witch is trying to ruin their big party, the animals begin their hunt to save the town.","Italian, English",Italy,N/A,https://m.media-amazon.com/images/M/MV5BNzY0NzY4NTgtNmViMS00MzhkLWE0MjItZmQ5MWM1MGU0ZTdjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,88,tt3636040,movie,N/A,N/A,N/A,N/A,True,tt3636040,True,,,,
Quackerz,2016,PG,16 Jun 2016,81 min,"Animation, Adventure, Comedy",Viktor Lakisov,"Jin Cai, Viktor Lakisov, John T. Mickevich","Robbie Daymond, Michael Gross, Jesse Corti",The battle between ducks and humans for the place under the sun.,"Russian, Mandarin, English","Russia, China, Canada, Estonia, Spain, Peru",2 nominations total,https://m.media-amazon.com/images/M/MV5BNTIwNTA2NzcwNF5BMl5BanBnXkFtZTgwNzMxMjczNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,762,tt3723780,movie,N/A,N/A,N/A,N/A,True,tt3723780,True,,,,
Hatched,2013,Not Rated,01 Oct 2013,71 min,Animation,Xu Kerr,"Xiao Gu, Xu Kerr, Seth Walther","Sean Astin, Brian Beacock, Cam Clarke","Even the smallest creatures can make a big difference in this eggs-ceptionally funny adventure! Young chicks Cluck Norris, Chickpea, and Tiny SchwarzHENegger are determined to show everyone that chickens really can fly, but when t...","English, Mandarin",China,N/A,https://m.media-amazon.com/images/M/MV5BMTQ5NTg2NTUyMl5BMl5BanBnXkFtZTgwNDY5NzY2NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,70,tt3505298,movie,N/A,N/A,N/A,N/A,True,tt3505298,True,,,,
